,Postcode,Price,Type,Bedroom2,Bathroom,BuildingArea,YearBuilt,Distance,Suburb,CouncilArea,Regionname,avg_price
230,3143.0,660000.0,u,2.0,1.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
231,3143.0,2050000.0,h,3.0,2.0,116.0,1910.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
232,3143.0,700000.0,u,2.0,1.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
235,3143.0,1525000.0,h,8.0,2.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
236,3143.0,735000.0,u,3.0,2.0,14.0,1970.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
237,3143.0,825000.0,u,2.0,1.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
238,3143.0,1586000.0,t,2.0,2.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
239,3143.0,645000.0,u,3.0,1.0,,1960.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
240,3143.0,1435000.0,h,2.0,2.0,107.0,1900.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
241,3143.0,280000.0,u,1.0,1.0,38.0,1975.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
242,3143.0,400000.0,u,1.0,1.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
243,3143.0,1780000.0,h,2.0,2.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
244,3143.0,592500.0,u,2.0,1.0,73.0,1970.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
245,3143.0,1210000.0,h,2.0,1.0,96.0,1910.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
247,3143.0,390000.0,u,1.0,1.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
248,3143.0,1800000.0,h,3.0,2.0,121.0,1910.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
249,3143.0,2200000.0,h,4.0,1.0,163.0,1900.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
250,3143.0,324000.0,u,1.0,1.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
252,3143.0,1125000.0,h,3.0,1.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
253,3143.0,2250000.0,h,3.0,3.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
255,3143.0,1900000.0,h,2.0,2.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
256,3143.0,440000.0,u,1.0,1.0,53.0,1970.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
257,3143.0,490000.0,u,2.0,1.0,,1966.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
259,3143.0,1300000.0,h,2.0,1.0,106.0,1900.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
260,3143.0,732000.0,u,3.0,2.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
261,3143.0,704000.0,u,2.0,1.0,74.0,1969.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
262,3143.0,620000.0,u,3.0,1.0,98.0,1970.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
263,3143.0,1900000.0,h,3.0,1.0,108.0,1900.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
264,3143.0,315000.0,u,1.0,1.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
265,3143.0,450000.0,u,1.0,1.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
266,3143.0,710000.0,u,2.0,1.0,80.0,1970.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
267,3143.0,872000.0,u,2.0,1.0,,1953.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
268,3143.0,598000.0,u,2.0,1.0,88.0,1970.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
269,3143.0,1285000.0,h,3.0,1.0,80.0,1920.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
271,3143.0,520000.0,u,1.0,1.0,76.0,1970.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
274,3143.0,1101000.0,t,3.0,1.0,3.0,2000.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
276,3143.0,2000000.0,h,4.0,3.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
277,3143.0,869000.0,u,2.0,1.0,91.0,1940.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
279,3143.0,565000.0,u,3.0,1.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
280,3143.0,567000.0,u,1.0,1.0,53.0,2013.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
281,3143.0,546000.0,u,2.0,0.0,,,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
282,3143.0,471500.0,u,2.0,1.0,,1980.0,6.3,Armadale,Stonnington,Southern Metropolitan,192.46376811594203
283,3032.0,455000.0,u,3.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
284,3032.0,940000.0,h,3.0,1.0,108.0,1920.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
285,3032.0,467000.0,u,2.0,1.0,62.0,1980.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
286,3032.0,1380000.0,h,3.0,2.0,174.0,1910.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
287,3032.0,490000.0,u,2.0,1.0,62.0,1970.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
288,3032.0,1850000.0,h,4.0,3.0,270.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
289,3032.0,1284000.0,h,3.0,1.0,,1938.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
290,3032.0,971000.0,h,3.0,2.0,128.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
291,3032.0,710000.0,h,2.0,1.0,77.0,1890.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
293,3032.0,750000.0,h,2.0,1.0,92.0,1920.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
294,3032.0,1053000.0,h,2.0,1.0,109.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
295,3032.0,1377000.0,h,3.0,1.0,168.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
296,3032.0,970000.0,h,3.0,1.0,125.0,1904.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
297,3032.0,940000.0,h,2.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
298,3032.0,751000.0,h,2.0,1.0,79.0,1890.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
299,3032.0,950000.0,h,2.0,1.0,102.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
300,3032.0,685000.0,u,2.0,1.0,90.0,1995.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
301,3032.0,1230000.0,h,4.0,1.0,148.0,1960.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
302,3032.0,636500.0,h,2.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
303,3032.0,910000.0,h,3.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
304,3032.0,770000.0,h,2.0,1.0,87.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
305,3032.0,960000.0,h,3.0,2.0,,2011.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
306,3032.0,890000.0,h,4.0,1.0,185.0,1890.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
307,3032.0,965000.0,h,2.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
308,3032.0,1440000.0,h,3.0,1.0,131.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
309,3032.0,955000.0,h,2.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
310,3032.0,450000.0,u,2.0,1.0,,2010.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
311,3032.0,801000.0,h,3.0,1.0,,1950.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
312,3032.0,1000000.0,h,3.0,2.0,120.0,1955.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
313,3032.0,1435000.0,h,3.0,2.0,147.0,1950.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
314,3032.0,390000.0,u,1.0,1.0,58.0,1972.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
315,3032.0,1425000.0,h,3.0,2.0,139.0,1920.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
316,3032.0,1340000.0,h,3.0,2.0,232.0,1978.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
317,3032.0,955000.0,h,3.0,1.0,117.0,1910.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
318,3032.0,1100000.0,h,4.0,2.0,195.0,1920.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
319,3032.0,1255000.0,h,3.0,2.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
320,3032.0,432000.0,u,2.0,1.0,62.0,1978.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
321,3032.0,1640000.0,h,4.0,3.0,204.0,1890.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
322,3032.0,1430000.0,h,4.0,2.0,286.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
323,3032.0,610000.0,u,2.0,1.0,104.0,1995.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
324,3032.0,940000.0,h,3.0,3.0,127.0,1950.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
325,3032.0,890000.0,h,3.0,1.0,110.0,1920.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
326,3032.0,1180000.0,h,3.0,2.0,149.0,1930.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
327,3032.0,1480000.0,h,4.0,2.0,180.0,1939.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
328,3032.0,1150000.0,h,2.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
329,3032.0,1350000.0,h,3.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
330,3032.0,1905000.0,h,5.0,2.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
331,3032.0,865000.0,t,2.0,2.0,132.0,2015.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
332,3032.0,705000.0,t,2.0,2.0,,1998.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
333,3032.0,442000.0,u,2.0,1.0,62.0,1975.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
334,3032.0,540000.0,u,2.0,2.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
335,3032.0,1037500.0,h,3.0,1.0,110.0,1920.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
336,3032.0,1050000.0,t,3.0,2.0,160.0,2013.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
337,3032.0,440000.0,u,2.0,1.0,65.0,1970.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
338,3032.0,1010000.0,h,2.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
339,3032.0,1430000.0,h,4.0,2.0,158.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
340,3032.0,570000.0,u,2.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
341,3032.0,690000.0,u,2.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
342,3032.0,1291000.0,h,3.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
343,3032.0,1130000.0,h,3.0,2.0,157.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
344,3032.0,1135000.0,h,3.0,1.0,104.0,1910.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
345,3032.0,950000.0,h,4.0,2.0,147.0,1920.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
346,3032.0,790000.0,u,3.0,2.0,148.0,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
347,3032.0,390000.0,u,2.0,1.0,69.0,2012.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
348,3032.0,1345000.0,h,4.0,1.0,155.0,1920.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
349,3032.0,1381500.0,h,3.0,2.0,168.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
350,3032.0,940000.0,h,3.0,2.0,172.0,2011.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
351,3032.0,995000.0,h,3.0,2.0,177.0,2010.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
352,3032.0,1050000.0,h,3.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
353,3032.0,786000.0,h,3.0,2.0,120.0,1940.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
354,3032.0,705000.0,h,2.0,1.0,108.0,1910.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
355,3032.0,760000.0,h,2.0,1.0,77.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
356,3032.0,487500.0,u,3.0,1.0,,1972.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
357,3032.0,1000000.0,t,3.0,2.0,144.0,2003.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
358,3032.0,1110000.0,h,4.0,2.0,,1920.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
359,3032.0,1300000.0,h,4.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
360,3032.0,1060000.0,h,3.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
361,3032.0,1410000.0,h,3.0,2.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
362,3032.0,1305000.0,h,2.0,1.0,166.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
363,3032.0,932500.0,h,3.0,2.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
364,3032.0,965000.0,h,3.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
365,3032.0,1215000.0,h,3.0,1.0,175.0,1960.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
366,3032.0,545000.0,u,2.0,1.0,71.0,1900.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
367,3032.0,1705000.0,h,4.0,2.0,273.0,2012.0,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
368,3032.0,970000.0,h,2.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
369,3032.0,925000.0,h,2.0,1.0,,,5.9,Ascot Vale,Moonee Valley,Western Metropolitan,111.61363636363636
371,3147.0,1670000.0,h,3.0,2.0,220.0,1930.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
372,3147.0,955000.0,t,3.0,2.0,,,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
373,3147.0,2050000.0,t,3.0,3.0,315.0,2014.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
374,3147.0,500000.0,u,2.0,1.0,,2010.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
375,3147.0,1575000.0,h,2.0,1.0,,,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
376,3147.0,1555000.0,h,3.0,2.0,149.0,1935.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
377,3147.0,1100000.0,h,3.0,3.0,178.0,2004.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
378,3147.0,1337000.0,h,3.0,1.0,112.0,1950.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
380,3147.0,2215000.0,h,4.0,2.0,,1940.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
381,3147.0,1518000.0,h,3.0,2.0,145.0,1920.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
382,3147.0,1710000.0,h,3.0,1.0,101.0,1950.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
383,3147.0,1655000.0,h,3.0,1.0,152.0,1940.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
384,3147.0,1550000.0,h,4.0,2.0,180.0,1938.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
385,3147.0,1662000.0,h,3.0,2.0,228.0,2006.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
386,3147.0,1665000.0,h,3.0,2.0,145.0,1945.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
387,3147.0,1445000.0,h,2.0,1.0,,,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
389,3147.0,968000.0,t,3.0,1.0,,,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
390,3147.0,900000.0,t,3.0,2.0,110.0,1990.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
391,3147.0,1500000.0,h,3.0,1.0,,,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
393,3147.0,1500000.0,h,3.0,2.0,139.0,1945.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
394,3147.0,1800000.0,h,4.0,2.0,206.0,1950.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
395,3147.0,1830000.0,h,3.0,2.0,168.0,1940.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
396,3147.0,1415000.0,h,3.0,1.0,111.0,1950.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
397,3147.0,1440000.0,h,2.0,1.0,104.0,1940.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
398,3147.0,1250000.0,t,4.0,2.0,199.0,2007.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
399,3147.0,1422000.0,h,3.0,1.0,,,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
400,3147.0,1600000.0,h,5.0,3.0,266.0,1950.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
401,3147.0,1860000.0,h,4.0,2.0,274.0,2000.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
402,3147.0,1710000.0,t,3.0,2.0,,1990.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
403,3147.0,1790000.0,h,4.0,2.0,240.0,1935.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
404,3147.0,1950000.0,h,4.0,2.0,278.0,1940.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
405,3147.0,1600000.0,h,3.0,1.0,,,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
406,3147.0,1320000.0,h,3.0,1.0,,,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
407,3147.0,1650000.0,h,3.0,1.0,164.0,1947.0,11.0,Ashburton,Boroondara,Southern Metropolitan,82.75862068965517
408,3147.0,995000.0,h,2.0,1.0,,1950.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
409,3147.0,1250000.0,h,3.0,1.0,,,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
410,3147.0,1045000.0,u,3.0,2.0,,,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
411,3147.0,1200000.0,h,4.0,3.0,201.0,2016.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
412,3147.0,1075000.0,h,2.0,1.0,114.0,1950.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
413,3147.0,1500000.0,h,2.0,2.0,203.0,2000.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
414,3147.0,1120000.0,h,3.0,1.0,,,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
415,3147.0,700000.0,t,2.0,1.0,110.0,1970.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
416,3147.0,761000.0,h,3.0,2.0,94.0,1950.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
417,3147.0,1270000.0,h,4.0,2.0,,,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
418,3147.0,1510000.0,h,4.0,2.0,,,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
419,3147.0,1365000.0,h,3.0,1.0,792.0,1950.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
420,3147.0,1100000.0,h,3.0,2.0,152.0,1970.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
421,3147.0,1415000.0,h,4.0,3.0,,,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
422,3147.0,690000.0,u,2.0,1.0,90.0,2003.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
423,3147.0,1631000.0,h,3.0,2.0,215.0,1950.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
424,3147.0,1500000.0,h,4.0,2.0,255.0,1930.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
425,3147.0,1060000.0,h,2.0,1.0,,,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
426,3147.0,1529500.0,h,5.0,3.0,317.0,2000.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
427,3147.0,600000.0,u,2.0,1.0,80.0,1970.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
428,3147.0,535000.0,u,2.0,1.0,,,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
429,3147.0,785000.0,h,3.0,1.0,,1960.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
430,3147.0,1240000.0,h,4.0,2.0,192.0,1950.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
431,3147.0,700000.0,u,2.0,1.0,88.0,2007.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
432,3147.0,1350000.0,h,4.0,2.0,,,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
433,3147.0,1110000.0,h,2.0,1.0,86.0,1950.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
434,3147.0,1305000.0,h,3.0,1.0,120.0,1960.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
435,3147.0,855000.0,h,3.0,2.0,85.0,1958.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
436,3147.0,900500.0,t,3.0,2.0,134.0,2012.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
437,3147.0,1200000.0,h,3.0,2.0,198.0,1970.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
438,3147.0,830000.0,t,2.0,1.0,130.0,2012.0,12.2,Ashwood,Monash,Southern Metropolitan,82.75862068965517
439,3034.0,850000.0,h,3.0,1.0,118.0,1970.0,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
440,3034.0,750000.0,h,3.0,1.0,103.0,1980.0,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
441,3034.0,851000.0,t,3.0,3.0,181.0,2017.0,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
442,3034.0,848000.0,h,3.0,1.0,,,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
443,3034.0,806000.0,h,4.0,2.0,,2008.0,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
444,3034.0,1155000.0,h,3.0,2.0,225.0,2008.0,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
445,3034.0,670000.0,h,3.0,2.0,,,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
446,3034.0,1200000.0,h,4.0,5.0,,,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
447,3034.0,636000.0,h,2.0,1.0,,,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
448,3034.0,680000.0,h,3.0,1.0,120.0,1970.0,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
449,3034.0,1160000.0,h,4.0,3.0,,,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
450,3034.0,750000.0,h,3.0,1.0,,,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
451,3034.0,627500.0,h,3.0,1.0,143.0,1970.0,10.5,Avondale Heights,Moonee Valley,Western Metropolitan,127.25
